age,job,marital,education,housing,loan,contact,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37,blue-collar,married,basic.4y,yes,no,cellular,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
54,retired,married,basic.9y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,blue-collar,married,basic.9y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
30,admin.,married,university.degree,yes,yes,telephone,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
51,blue-collar,married,basic.9y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
51,admin.,single,basic.6y,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
36,blue-collar,married,basic.9y,yes,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
30,technician,married,basic.9y,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,basic.9y,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
37,admin.,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,admin.,married,university.degree,yes,yes,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27,entrepreneur,married,university.degree,yes,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
31,admin.,married,university.degree,no,no,cellular,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
56,technician,divorced,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
31,self-employed,married,university.degree,no,no,cellular,1,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,no
43,unemployed,married,basic.9y,no,no,cellular,2,9,1,success,-1.1,94.199,-37.5,0.883,4963.6,yes
37,entrepreneur,married,high.school,yes,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.4y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,blue-collar,married,basic.4y,no,no,cellular,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,admin.,single,university.degree,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
32,services,single,high.school,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
44,self-employed,married,university.degree,unknown,unknown,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,management,married,university.degree,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
51,technician,married,professional.course,yes,no,cellular,2,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,yes
42,admin.,married,university.degree,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
49,unknown,married,high.school,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
37,admin.,married,high.school,yes,yes,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
31,admin.,single,university.degree,no,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
33,technician,married,professional.course,yes,yes,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
58,unemployed,married,basic.9y,no,yes,cellular,1,999,2,failure,-3.4,92.431,-26.9,0.742,5017.5,no
30,admin.,married,university.degree,yes,no,cellular,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
57,admin.,married,basic.4y,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
46,unemployed,married,basic.9y,yes,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,no
29,admin.,married,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
54,retired,married,basic.4y,yes,no,cellular,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,admin.,married,university.degree,yes,no,cellular,1,999,2,failure,-1.7,94.055,-39.8,0.719,4991.6,no
38,technician,single,university.degree,no,no,cellular,7,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
34,management,single,university.degree,unknown,unknown,telephone,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
37,technician,single,basic.9y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
47,blue-collar,married,basic.4y,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
56,admin.,married,university.degree,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
61,management,married,university.degree,yes,no,cellular,1,7,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
43,admin.,married,university.degree,yes,no,telephone,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
43,technician,married,professional.course,no,no,cellular,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
32,management,single,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
35,technician,single,university.degree,yes,no,cellular,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
45,admin.,married,high.school,yes,no,cellular,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
31,technician,single,unknown,no,yes,cellular,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
38,self-employed,married,university.degree,yes,no,cellular,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
56,retired,married,basic.9y,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
57,retired,married,high.school,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,blue-collar,married,unknown,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,entrepreneur,married,university.degree,yes,no,telephone,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
36,admin.,single,university.degree,no,no,telephone,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
41,blue-collar,married,basic.9y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
56,services,married,high.school,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51,technician,married,professional.course,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
36,management,married,university.degree,no,no,cellular,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
45,admin.,married,unknown,no,no,cellular,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
49,management,divorced,university.degree,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,technician,married,high.school,yes,no,telephone,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
56,blue-collar,married,basic.4y,no,no,telephone,15,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
30,admin.,single,professional.course,unknown,unknown,cellular,1,7,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
46,management,married,basic.6y,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
42,blue-collar,married,basic.4y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
36,entrepreneur,married,university.degree,no,no,cellular,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
50,blue-collar,married,basic.9y,no,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32,blue-collar,married,basic.9y,yes,yes,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
41,blue-collar,married,basic.9y,yes,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
24,admin.,single,high.school,yes,yes,cellular,1,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,yes
49,management,married,university.degree,yes,yes,cellular,8,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
47,admin.,married,university.degree,yes,no,cellular,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
59,blue-collar,married,basic.4y,unknown,unknown,cellular,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
36,technician,single,professional.course,yes,no,cellular,1,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,no
32,admin.,single,professional.course,no,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
66,retired,married,basic.4y,yes,yes,telephone,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
25,blue-collar,married,basic.9y,yes,no,cellular,16,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
39,self-employed,married,professional.course,yes,no,telephone,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,blue-collar,single,basic.4y,yes,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
33,services,single,high.school,yes,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
32,blue-collar,single,university.degree,yes,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
54,management,divorced,professional.course,no,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40,technician,single,university.degree,yes,no,telephone,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23,management,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
60,admin.,married,university.degree,no,no,telephone,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,admin.,married,university.degree,yes,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,admin.,married,high.school,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27,student,single,university.degree,yes,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
52,management,married,university.degree,no,no,telephone,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
31,admin.,married,university.degree,no,no,cellular,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
32,services,single,basic.6y,unknown,unknown,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
54,self-employed,married,professional.course,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32,admin.,married,professional.course,yes,no,telephone,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,blue-collar,single,basic.9y,yes,no,cellular,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
48,management,married,basic.9y,unknown,unknown,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
30,unemployed,married,high.school,no,yes,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
58,unknown,married,unknown,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
33,admin.,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,admin.,single,university.degree,no,yes,cellular,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,technician,married,university.degree,yes,no,telephone,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
36,blue-collar,married,basic.9y,yes,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
31,technician,single,basic.9y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
29,blue-collar,married,basic.9y,no,no,cellular,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,technician,single,professional.course,yes,yes,cellular,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
40,technician,married,professional.course,no,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
57,self-employed,married,university.degree,no,yes,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33,technician,married,professional.course,no,yes,cellular,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
29,services,married,unknown,yes,yes,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
46,admin.,married,high.school,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,admin.,married,high.school,no,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
27,blue-collar,single,basic.6y,unknown,unknown,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31,technician,married,professional.course,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
26,services,single,high.school,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
43,management,married,university.degree,yes,yes,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,unemployed,married,basic.4y,yes,no,telephone,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51,services,divorced,professional.course,yes,no,telephone,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,management,divorced,basic.6y,yes,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44,blue-collar,married,high.school,yes,no,cellular,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
53,entrepreneur,married,university.degree,no,yes,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,entrepreneur,married,high.school,no,no,telephone,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
51,management,married,university.degree,no,no,telephone,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no
44,services,married,high.school,yes,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
51,management,married,basic.4y,no,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
56,entrepreneur,married,university.degree,no,no,telephone,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
34,admin.,married,high.school,yes,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
33,technician,divorced,professional.course,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
38,technician,single,professional.course,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
28,blue-collar,married,basic.4y,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
45,admin.,single,high.school,unknown,unknown,cellular,12,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
30,admin.,single,university.degree,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
57,retired,single,basic.4y,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,retired,married,high.school,yes,no,cellular,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
46,technician,married,basic.9y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
54,services,single,high.school,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
64,housemaid,married,basic.4y,no,no,cellular,1,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
36,blue-collar,single,high.school,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,services,married,high.school,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,married,basic.6y,yes,yes,cellular,9,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
31,blue-collar,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
34,technician,divorced,professional.course,no,no,cellular,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35,blue-collar,married,unknown,yes,no,cellular,8,10,1,success,-1.8,92.893,-46.2,1.299,5099.1,no
36,blue-collar,married,basic.9y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
44,blue-collar,married,unknown,no,yes,cellular,21,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
42,blue-collar,married,basic.6y,yes,yes,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
33,admin.,single,university.degree,unknown,unknown,cellular,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
29,unemployed,divorced,university.degree,yes,no,telephone,3,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
70,retired,married,high.school,yes,no,cellular,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
37,blue-collar,single,basic.9y,yes,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
30,technician,married,university.degree,no,no,cellular,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
38,admin.,divorced,professional.course,no,no,cellular,2,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,no
48,blue-collar,married,basic.6y,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
37,self-employed,married,university.degree,yes,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
35,technician,married,professional.course,yes,no,cellular,5,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
32,technician,married,professional.course,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
55,blue-collar,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
58,retired,married,basic.4y,yes,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
32,admin.,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
42,admin.,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
54,retired,married,basic.9y,yes,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,single,university.degree,yes,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
47,admin.,married,university.degree,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
36,blue-collar,married,basic.6y,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
33,technician,single,professional.course,yes,yes,cellular,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
44,blue-collar,married,basic.4y,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,services,married,high.school,no,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
44,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
31,technician,married,high.school,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38,entrepreneur,married,basic.4y,yes,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
32,admin.,married,university.degree,yes,no,telephone,1,999,1,failure,-2.9,92.201,-31.4,0.854,5076.2,no
28,admin.,single,university.degree,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,technician,married,high.school,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
28,services,married,high.school,yes,yes,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
46,admin.,single,university.degree,yes,no,cellular,3,999,1,failure,-1.1,94.767,-50.8,1.046,4963.6,no
30,technician,single,university.degree,yes,no,cellular,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33,admin.,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
52,self-employed,single,university.degree,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
48,services,divorced,high.school,yes,no,cellular,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
32,blue-collar,unknown,basic.9y,yes,no,cellular,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
35,blue-collar,married,basic.9y,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35,admin.,married,university.degree,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
69,retired,divorced,professional.course,no,no,cellular,6,12,2,failure,-1.7,94.055,-39.8,0.748,4991.6,yes
28,admin.,single,university.degree,yes,no,telephone,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
39,blue-collar,married,unknown,yes,no,telephone,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,blue-collar,divorced,basic.9y,no,no,cellular,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
42,management,married,high.school,no,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
29,admin.,single,university.degree,no,no,cellular,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,no
33,admin.,married,high.school,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
29,admin.,single,university.degree,no,yes,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
25,blue-collar,single,basic.4y,yes,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
58,unemployed,married,professional.course,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
27,blue-collar,single,basic.4y,yes,no,cellular,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
33,unemployed,married,high.school,no,yes,cellular,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
50,blue-collar,married,basic.6y,yes,yes,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
49,retired,married,high.school,yes,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
54,admin.,married,high.school,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
37,admin.,married,professional.course,yes,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
